pid	doi	award_ids
articles:21536	10.1175/JAMC-D-17-0161.1	
articles:21646	10.1175/JAS-D-17-0197.1	
articles:21514	10.1175/JCLI-D-17-0321.1	
articles:22045	10.1017/S1743921317011334	
articles:21394	10.1080/19386389.2018.1440927	
articles:21516	10.1002/2017GL076293	
articles:21515	10.1002/2017GL076966	
articles:21479	10.5194/hess-22-1437-2018	
articles:21480	10.1073/pnas.1717312115	
articles:21563	10.1002/2017JD027341	
articles:21481	10.5194/gmd-11-697-2018	
articles:22036	10.1103/Physics.11.21	
articles:21226	10.1017/jfm.2017.808	
articles:21482	10.5194/amt-11-1061-2018	NNX15AK98G
articles:21371	10.1007/s10584-017-2136-4	
articles:21483	10.5194/esd-9-135-2018	
articles:21211	10.1017/jfm.2017.833	DESC0012605
articles:21356	10.5194/essd-10-317-2018	
articles:21484	10.1021/acs.est.7b05575	
articles:22059	10.3389/fmars.2018.00046	
articles:21341	10.1126/science.aaq0524	
articles:21357	10.3847/1538-4357/aaa251	
articles:21358	10.1038/s41598-018-21537-0	
articles:21360	10.5194/acp-18-2307-2018	
articles:21359	10.5194/acp-18-2225-2018	
articles:21361	10.5194/amt-11-835-2018	
articles:21342	10.1038/sdata.2018.12	
articles:21343	10.1038/s41467-017-02771-y	
articles:21344	10.1038/s41598-018-21247-7	
articles:21487	10.1002/2017GL076950	NNX16AB82G
articles:21335	10.1073/pnas.1718453115	
articles:21336	10.1073/pnas.1716760115	
articles:21254	10.1007/s11214-017-0449-2	
articles:21485	10.1002/2017JD027357	
articles:21321	10.1525/elementa.265	
articles:21486	10.1002/2017GL075989	AGS1033112
articles:21384	10.1007/s10584-016-1615-3	
articles:21376	10.1007/s10533-018-0424-3	
articles:21316	10.1126/science.aam8328	
articles:21337	10.5194/acp-18-1457-2018	
articles:21317	10.3847/1538-4357/aaa70d	
articles:21319	10.1111/1752-1688.12586	
articles:21333	10.1016/j.agrformet.2017.11.030	EF1048481
articles:21395	10.1016/j.ocemod.2017.12.006	
articles:21379	10.1007/s10584-016-1779-x	AGS1243095,NNX10AK79G
articles:21377	10.1007/s10584-016-1775-1	NNX10AK79G
articles:21380	10.1007/s10584-016-1656-7	
articles:21378	10.1007/s10584-015-1513-0	AGS1419563
articles:21276	10.1016/j.palaeo.2017.12.001	
articles:21365	10.1007/s10584-016-1679-0	GEO1010204
articles:21368	10.1007/s10584-017-2009-x	
articles:21363	10.1007/s10584-016-1776-0	AGS1243095,NNX10AK79G
articles:21366	10.1007/s10584-016-1791-1	AGS1243095
articles:21403	10.1039/C7PP90043K	
articles:21387	10.1007/s10584-015-1504-1	AGS1243095,NNX10AK79G
articles:21364	10.1007/s10584-015-1537-5	
articles:21388	10.1007/s10584-015-1567-z	
articles:21370	10.1007/s10584-016-1809-8	
articles:21372	10.1007/s10584-017-2133-7	AGS1243095
articles:21373	10.1007/s10584-017-1902-7	
articles:21385	10.1007/s10584-016-1616-2	
articles:21382	10.1007/s10584-016-1750-x	
articles:21386	10.1007/s10584-015-1565-1	
articles:21381	10.1007/s10584-016-1605-5	
articles:21504	10.1175/BAMS-D-16-0206.1	1501993
articles:21506	10.1175/BAMS-D-17-0107.1	SC0012711
articles:21602	10.1002/2017MS001140	
articles:21551	10.1175/MWR-D-17-0187.1	
articles:21553	10.1175/MWR-D-17-0297.1	NA15OAR4590191
articles:21554	10.1175/MWR-D-17-0242.1	
articles:21552	10.1175/MWR-D-17-0336.1	
articles:21619	10.1175/WAF-D-17-0108.1	
articles:21523	10.1175/JCLI-D-17-0319.1	
articles:21374	10.1175/JCLI-D-17-0047.1	
articles:21519	10.1002/2017JA025010	NNX13AE20G,NNX14AE06G
articles:21522	10.1002/2017RS006453	
articles:21520	10.1175/JHM-D-17-0152.1	
articles:21647	10.1175/WAF-D-17-0096.1	
articles:21375	10.1175/JCLI-D-17-0204.1	
articles:21521	10.1175/JAMC-D-17-0164.1	NNX13AH73G,NNX16AP28G
articles:21601	10.1002/2017MS001232	NNX14AE06G,NNX16AB82G,NNX17AI42G
articles:21518	10.1002/2017JA025105	
articles:21496	10.1175/JAS-D-17-0162.1	
articles:21505	10.1175/BAMS-D-17-0226.1	
articles:21322	10.5194/acp-18-1307-2018	
articles:21323	10.5194/gi-7-21-2018	
articles:21292	10.5194/acp-18-1091-2018	
articles:21392	10.1002/2017JD027836	
articles:21401	10.1002/2017JA025026	
articles:21398	10.1002/2017JA024998	NNX13AE20G,NNX14AD83G,NNX14AE06G,NNX16AB82G
articles:21389	10.1002/2017GL076226	PLR1341527
articles:21390	10.1002/2017JD027752	
articles:21303	10.1007/s00382-017-3606-0	
articles:21362	10.3390/su10020302	
articles:21524	10.1002/2017JA024683	AGS1552153,NNX14AE08G,NNX17AI39G
articles:21391	10.1002/2017JD027768	
articles:21334	10.1073/pnas.1716995115	
conference:3326	10.6084/m9.figshare.5756643.v1	
articles:21324	10.3847/1538-4357/aaa4f4	
articles:21293	10.5194/acp-18-691-2018	
articles:21488	10.1002/2017JC013640	
articles:22079	10.1177/1178622118774803	
articles:21264	10.5194/angeo-36-53-2018	
articles:21288	10.1002/2017JD027521	NNX15AE38G
articles:21246	10.5194/gmd-11-235-2018	968657
articles:21265	10.5194/acp-18-467-2018	
articles:21269	10.3847/1538-4357/aaa1e1	
articles:21298	10.1002/2017GL075765	
articles:21295	10.1002/2017JD027171	
articles:21296	10.1002/2017GL075345	
articles:21294	10.1002/2017GL076315	
articles:21299	10.1002/2017JD027080	
articles:21402	10.1002/2017SW001775	
articles:21267	10.1038/s41467-017-02565-2	
articles:21250	10.5194/gmd-11-103-2018	DESC0016476
articles:21268	10.5194/tc-12-123-2018	
articles:21250	10.5194/gmd-11-103-2018	DESC0016476
articles:21251	10.5194/acp-18-311-2018	
articles:21251	10.5194/acp-18-311-2018	
articles:21781	10.5194/bg-15-233-2018	
articles:21252	10.5194/acp-18-259-2018	AGS1033112
articles:21252	10.5194/acp-18-259-2018	AGS1033112
technotes:561	10.5065/D6930RXZ	
articles:21253	10.3847/1538-4357/aaa007	
articles:21253	10.3847/1538-4357/aaa007	
articles:21300	10.1002/2017GL076564	
articles:21225	10.5194/acp-18-143-2018	
articles:21227	10.3847/1538-4357/aaa026	
articles:21302	10.1007/s00382-017-3593-1	
articles:21301	10.1007/s11207-017-1221-1	
articles:21297	10.1002/2017JD027605	NNX12AD04G
articles:21846	10.1080/01621459.2017.1395339	
articles:21112	10.1002/asi.23927	
articles:21346	10.1002/2017EF000709	DESC0012711
articles:21327	10.1175/BAMS-D-15-00224.1	
articles:21326	10.1175/BAMS-D-16-0221.1	DEEE0006016
articles:21328	10.1016/j.jhydrol.2016.08.009	
articles:21325	10.1016/j.asr.2017.07.042	
articles:21329	10.1016/j.jhydrol.2017.03.008	
articles:21347	10.1002/2017EF000627	
articles:21495	10.1111/gcb.13910	
articles:21558	10.1134/S0016793217050176	
articles:21256	10.1029/2017EO081839	
articles:21208	10.20937/ATM.2018.31.01.03	
articles:21339	10.3390/rs10010106	
articles:21556	10.1175/MWR-D-17-0186.1	NNX15AQ66G
articles:21576	10.1175/JCLI-D-17-0154.1	
books:674	10.3233/978-1-61499-843-3-191	
books:675	10.1007/978-3-319-67474-2_12	
articles:21578	10.1175/JPO-D-17-0118.1	
articles:21555	10.1175/MWR-D-17-0176.1	
articles:21579	10.1175/JPO-D-17-0079.1	
articles:21557	10.1175/MWR-D-17-0178.1	
articles:21397	10.1002/2017JA024715	AGS1339918
articles:21393	10.1175/JCLI-D-17-0255.1	
articles:21396	10.1175/JCLI-D-17-0193.1	NA13OAR4310137,OCE1243015
articles:21525	10.1002/2017JA024379	
articles:21490	10.1175/JAS-D-17-0108.1	NNX16AK37G
articles:21489	10.1175/JAS-D-17-0094.1	
articles:22121	10.1145/3144779.3169104	
articles:22042	10.1175/AMSMONOGRAPHS-D-18-0004.1	
articles:21149	10.1038/s41467-017-01302-z	1243107,DESC0012711
articles:21421	10.1038/s41558-017-0004-x	1243095
articles:21073	10.1038/s41467-017-00820-0	1417642
articles:21306	10.1002/2017GL076253	
articles:21291	10.1002/qj.3127	
articles:21273	10.1002/2017JD026855	
articles:21272	10.1002/2017JD027657	
articles:21305	10.1002/2017GL076043	R11AC80816
articles:21184	10.1007/s00382-017-3575-3	
articles:21310	10.1007/s13351-017-7050-1	
articles:21209	10.5194/acp-17-15245-2017	
articles:21215	10.3847/1538-4357/aa9cee	
articles:21210	10.5194/gmd-10-4743-2017	
articles:21212	10.1038/s41598-017-17966-y	
articles:21304	10.1002/2017GL076339	
articles:21422	10.1038/s41558-017-0007-7	AGS1048829
articles:21214	10.1038/s41467-017-02246-0	
articles:21406	10.5194/cp-13-1851-2017	AGS1243107
articles:21405	10.3847/1538-4357/aa9bd9	
articles:21270	10.1002/2017JD027756	
articles:21417	10.1175/WAF-D-17-0049.1	
articles:21179	10.1038/s41598-017-15909-1	
articles:21234	10.1002/2017JD026868	DEAC0576RL01830
articles:21229	10.1002/2017JD026874	DEAC0576RL01830
articles:21233	10.1002/2017JD026515	
articles:21228	10.1002/2017JD027406	
articles:21230	10.1002/2017JD027006	DEAC0576RL01830
articles:21231	10.1002/2017JD026888	DEAC0576RL01830
articles:21274	10.1002/2017JA024175	
articles:21271	10.1002/2017JA024835	
articles:21464	10.1186/s40462-017-0105-1	
articles:21408	10.5194/acp-17-14853-2017	
articles:21413	10.3847/1538-4357/aa97dc	
articles:21423	10.1038/s41559-017-0367-4	
articles:21094	10.1038/s41598-017-13392-2	
articles:21410	10.5194/acp-17-14709-2017	DESC0016476
articles:21409	10.5194/acp-17-14675-2017	
articles:21411	10.5194/tc-11-2847-2017	
conference:3327	10.6084/m9.figshare.5660128.v1	
articles:21778	10.1038/nature24668	
articles:21235	10.1002/2017GL075275	
articles:21105	10.1038/s41467-017-00890-0	
articles:21240	10.1038/s41612-017-0005-5	
articles:21414	10.5194/nhess-17-2199-2017	
articles:21169	10.1038/s41598-017-14957-x	
articles:21234	10.1002/2017JD026868	DEAC0576RL01830
articles:21232	10.1002/2017JD026912	DEAC0576RL01830
articles:22056	10.1029/2017EO088041	
articles:21412	10.3847/1538-4357/aa96a9	
articles:21415	10.1051/swsc/2017034	1243107
articles:20894	10.1038/s41598-017-03977-2	
articles:20890	10.1038/s41598-017-05345-6	
articles:20930	10.1016/j.scitotenv.2017.06.099	
articles:21125	10.1016/j.atmosres.2017.08.026	
articles:21420	10.3847/2041-8213/aa9661	
articles:21418	10.1016/j.isprsjprs.2017.11.001	
articles:21419	10.1175/JAS-D-17-0121.1	
articles:21241	10.1175/BAMS-D-16-0165.1	
articles:21237	10.1175/BAMS-D-16-0058.1	1331490
articles:21236	10.1016/j.asr.2017.06.039	
articles:21239	10.1175/BAMS-D-16-0292.1	
articles:21238	10.1016/j.pocean.2017.10.007	
articles:21309	10.1002/2017RG000587	
articles:21543	10.1175/MWR-D-17-0012.1	
articles:21540	10.1175/MWR-D-16-0401.1	
articles:21542	10.1175/MWR-D-17-0051.1	1331490
articles:21539	10.1175/MWR-D-16-0385.1	DESC0008648,DESC0016476
articles:21277	10.1002/2017JA024601	
articles:21275	10.1002/2017JC012926	
articles:21307	10.1175/JTECH-D-17-0111.1	298377
articles:21261	10.1002/2017JA024841	
articles:21278	10.1002/2017JC013054	
articles:21606	10.1175/MWR-D-17-0159.1	
articles:21331	10.1175/JAMC-D-17-0040.1	
articles:21330	10.1175/JCLI-D-17-0300.1	
articles:21330	10.1175/JCLI-D-17-0300.1	
articles:21308	10.1175/JCLI-D-17-0299.1	
articles:21332	10.1175/JAMC-D-17-0124.1	
articles:21266	10.1002/2017JA024742	
articles:22013	10.1175/JAS-D-17-0120.1	
articles:21147	10.1007/s00382-016-3502-z	
articles:21178	10.3847/1538-4357/aa9654	
articles:21416	10.3847/1538-4357/aa9573	
articles:21354	10.1111/gcb.13948	
articles:21242	10.1002/2017GL075034	NA17OAR4310145
articles:21243	10.1002/2017GL074904	NA13OAR4310138,NA17OAR4310145,OCE1243015
articles:21192	10.1364/OE.25.0A1096	
articles:21425	10.1002/2017JD027340	
articles:21289	10.1002/2017JD027337	
articles:21148	10.1007/s00382-017-3524-1	NNX15AE48G
articles:21182	10.1007/s10584-017-2067-0	
articles:21290	10.1080/09332480.2017.1406757	
articles:21340	10.1002/we.2152	
articles:21279	10.1002/2017MS000988	
articles:21435	10.1371/journal.pcbi.1005844	
articles:21218	10.1002/2017JD026987	
articles:21221	10.1002/2017GL075449	
articles:21220	10.1002/2017GL075618	
articles:21216	10.1002/2017JD026926	
usclivar:104	10.5065/D6SJ1JB2	
articles:21219	10.1002/2017JD027310	
articles:21165	10.5194/acp-17-13417-2017	
articles:21170	10.3847/1538-4365/aa8ef8	NNX13AE95G
articles:21168	10.5194/gmd-10-4005-2017	1243107
articles:21166	10.5194/gmd-10-3979-2017	
articles:21167	10.5194/gmd-10-4035-2017	
articles:21181	10.1021/acs.est.7b02436	1211668
articles:21636	10.1002/joc.5336	
articles:21217	10.1002/2017JD027326	
usclivar:103	10.5065/D6CJ8C64	
articles:21436	10.1038/nclimate3418	
articles:21172	10.1007/s11214-017-0416-y	
articles:21436	10.1038/nclimate3418	
articles:20840	10.1016/j.renene.2017.05.019	
articles:20863	10.1016/j.scitotenv.2017.04.101	
articles:21035	10.1016/j.atmosres.2017.04.004	
books:672	10.1145/3145344.3145491	
articles:21115	10.1109/MPE.2017.2729100	
articles:21144	10.5194/amt-10-4055-2017	
articles:21127	10.1109/TGRS.2017.2726994	
articles:21126	10.1016/j.earscirev.2017.07.006	
articles:21177	10.1063/1.5000730	
articles:21096	10.1016/j.atmosres.2017.07.020	
articles:21097	10.1016/j.atmosres.2017.06.018	
articles:21098	10.1016/j.atmosres.2017.06.021	
articles:21185	10.1002/asl.787	
articles:21186	10.1063/1.5001740	
articles:21180	10.1051/0004-6361/201630095	
articles:21312	10.1093/jme/tjx163	
articles:21434	10.1175/BAMS-D-16-0030.1	
articles:21424	10.1103/PhysRevA.96.052508	
articles:21426	10.1051/0004-6361/201730568	
articles:21428	10.1016/j.solener.2017.08.049	
articles:21429	10.1016/j.jastp.2017.08.025	
articles:21195	10.1175/JCLI-D-17-0115.1	
articles:21193	10.1175/JCLI-D-16-0851.1	AGS1048829
articles:21194	10.1175/JCLI-D-16-0920.1	AGS1243107,DESC0012711
articles:21350	10.1175/MWR-D-17-0089.1	
articles:21348	10.1175/MWR-D-17-0015.1	AGS0856145
articles:21351	10.1175/MWR-D-17-0027.1	
articles:21171	10.1175/JCLI-D-16-0783.1	
articles:21352	10.1175/MWR-D-17-0145.1	M0856145
articles:21430	10.1175/JAS-D-17-0037.1	
articles:21349	10.1175/MWR-D-17-0011.1	AGS1120459
articles:21431	10.1175/JAS-D-17-0010.1	
articles:21432	10.1002/2017SW001740	
technotes:560	10.5065/D6222SH7	
articles:21244	10.1063/1.4989443	
articles:21437	10.1038/nclimate3421	AGS1048996,ARC1048987
articles:21439	10.1002/2017GL075421	
articles:21437	10.1038/nclimate3421	AGS1048996,ARC1048987
articles:21355	10.1111/gcb.13932	
articles:21162	10.1002/2017GL075641	OPP1443726
articles:21440	10.1002/2017JD027008	
articles:21107	10.1007/s10584-016-1705-2	
articles:21245	10.1002/2017MS001083	
articles:21163	10.1002/2016JD026121	
conference:3328	10.6084/m9.figshare.5479648.v1	
articles:21116	10.5194/bg-14-4663-2017	
articles:21130	10.5194/amt-10-3865-2017	
articles:21129	10.3847/2041-8213/aa9272	
articles:21286	10.1002/2016EA000204	
articles:21118	10.5194/hess-21-5293-2017	
articles:21117	10.5194/tc-11-2345-2017	
articles:21106	10.1007/s10584-016-1742-x	
articles:21442	10.1002/2017JD026688	
articles:21119	10.3847/1538-4357/aa8a73	
articles:21224	10.1002/2016GB005596	
articles:21443	10.3847/1538-4357/aa8d68	
articles:21187	10.1002/2017JC012900	
articles:21441	10.1002/2017JD027143	
articles:21153	10.1002/2017GL074786	
articles:21280	10.1002/2017JA024445	
articles:21284	10.1002/2017JA024574	
articles:21283	10.1002/2017JA024561	
articles:21120	10.3847/1538-4357/aa8b0e	
articles:21100	10.5194/acp-17-12197-2017	
articles:21101	10.1126/science.aam5690	
articles:21102	10.1126/science.aam5776	
articles:21282	10.1002/2017JA024316	
articles:21154	10.1002/2017GL074831	
articles:21152	10.1002/2017GL074622	
articles:21103	10.5194/acp-17-12145-2017	
articles:21132	10.1002/2017JD027257	NNX11AI51G
articles:21131	10.1002/2017JD027003	
articles:21151	10.1002/2017GL075123	
articles:21444	10.1002/qj.3137	
articles:21104	10.3847/1538-4357/aa8d6a	
articles:21069	10.5194/amt-10-3697-2017	
articles:21067	10.5194/nhess-17-1741-2017	
articles:21068	10.5194/acp-17-11913-2017	
articles:21054	10.1007/s10546-017-0266-x	
articles:21134	10.1007/s11214-017-0392-2	
articles:21150	10.1002/2017GL075079	PLR1341527
articles:21285	10.1002/2017JA024341	AGS1339918,AGS1522830,NNX13AF93G,NNX14AD84G,NNX15AK75G
articles:21124	10.1002/2017GL074987	
articles:21121	10.1073/pnas.1704512114	DESC0006744
articles:21249	10.2151/sola.13A-005	AGS1138784,NNX16AB82G
articles:19817	10.1016/j.scitotenv.2017.03.262	
articles:20867	10.5547/01956574.38.4.jker	
articles:20885	10.1016/j.atmosres.2017.05.011	
articles:20969	10.1145/3127024.3127026	
articles:20971	10.1016/j.parco.2017.06.001	
articles:21159	10.1175/BAMS-D-15-00206.1	
articles:21157	10.1175/BAMS-D-16-0229.1	
articles:21158	10.1175/BAMS-D-15-00024.1	
articles:21156	10.1175/BAMS-D-16-0284.1	
articles:21155	10.1175/BAMS-D-16-0123.1	
articles:21160	10.1175/BAMS-D-16-0055.1	
articles:21161	10.1175/BAMS-D-16-0182.1	DEAC0576RL01830
articles:21164	10.1175/JPO-D-17-0130.1	1501993
articles:21089	10.1175/JCLI-D-16-0316.1	M0856145
articles:21445	10.1175/JAS-D-16-0319.1	
articles:21446	10.1175/WAF-D-16-0224.1	10002
articles:21448	10.1175/WAF-D-17-0043.1	
articles:21447	10.1175/WAF-D-17-0010.1	
articles:21449	10.1175/WCAS-D-16-0125.1	NNX10AK79G
articles:21438	10.1002/2017GL075643	NNX13AE20G,NNX14AE06G
articles:21207	10.1109/COMST.2017.2746083	OCI1127341
articles:21065	10.1175/JAS-D-17-0135.1	
articles:21085	10.1175/JCLI-D-17-0065.1	
articles:21086	10.1175/JCLI-D-17-0063.1	
articles:21189	10.1002/2017SW001649	
articles:21087	10.1175/JCLI-D-16-0792.1	
articles:21088	10.1175/JCLI-D-16-0905.1	
articles:21090	10.1175/JCLI-D-17-0159.1	
articles:21188	10.1002/2017SW001704	
articles:21198	10.1175/JTECH-D-17-0070.1	
articles:21199	10.1175/JTECH-D-17-0038.1	AGS0856145
articles:21223	10.1002/2017SW001694	
articles:21255	10.1007/s11214-017-0415-z	NNX14AP03G
articles:22038	10.1017/S1743921317003726	
articles:21452	10.1038/nclimate3393	AGS1419563
articles:21452	10.1038/nclimate3393	AGS1419563
articles:20994	10.1007/s11430-016-9073-5	
articles:21000	10.1007/s00382-016-3424-9	
articles:21176	10.1029/2017EO082507	
articles:21201	10.1002/2016JD026336	
articles:21200	10.1002/2017JD027061	NNX14AF92G
articles:21137	10.1002/2017JA024408	
articles:21202	10.1002/2016JD026335	
technotes:559	10.5065/D61N7ZTS	
articles:21175	10.1002/qj.3105	
articles:21451	10.1002/qj.3124	
technotes:558	10.5065/D65D8QJH	
articles:21032	10.5194/acp-17-11273-2017	
articles:21123	10.1002/2017JD027158	NNX14AF92G
articles:21021	10.1007/s11214-016-0259-y	
usclivar:101	10.5065/D69G5KH6	
articles:21113	10.1002/2017WR020401	
articles:21139	10.1002/2016JA023646	UDRT0006
articles:21135	10.1002/2017GL074972	
articles:21055	10.5194/acp-17-11209-2017	
articles:21091	10.3847/1538-4357/aa8636	
articles:21136	10.1002/2017JA024421	
articles:21056	10.5194/acp-17-11135-2017	
articles:21057	10.5194/esd-8-827-2017	
articles:21058	10.5194/gmd-10-3425-2017	
articles:21203	10.1002/2017JD026748	AGS1138784,NNX16AB82G
articles:21450	10.1002/qj.3118	
articles:21320	10.1111/1752-1688.12575	
articles:21022	10.1007/s11214-015-0219-y	
articles:21141	10.1002/2016MS000749	N999999
articles:21248	10.3847/2041-8213/aa8a60	
articles:21038	10.3847/1538-4357/aa8597	
articles:21036	10.5194/amt-10-3345-2017	
articles:21213	10.3390/atmos8090171	
articles:21033	10.3847/1538-4357/aa85a0	NNX13AJ04A
articles:21037	10.5194/acp-17-10691-2017	
articles:21092	10.3390/s17092072	AGS1120459
articles:21140	10.1002/2017MS000952	
articles:21059	10.1002/2017GL074691	
articles:20993	10.5194/acp-17-10619-2017	
articles:21018	10.5194/amt-10-3273-2017	
articles:21020	10.1007/s11214-017-0400-6	
articles:21455	10.1002/2017JD026622	DESC0016476
articles:21060	10.1089/ast.2017.1667	
articles:21433	10.1002/env.2466	
articles:21453	10.1038/ngeo3018	
articles:21071	10.1038/ngeo3017	
articles:21454	10.1002/2017JD026472	
articles:21453	10.1038/ngeo3018	
articles:21138	10.1002/2017JA024464	
articles:21108	10.1002/2017SW001650	
articles:19867	10.1016/j.rser.2017.03.114	
articles:19865	10.1016/j.agrformet.2017.05.004	
articles:19866	10.1016/j.atmosres.2017.04.024	
articles:20886	10.1016/j.atmosres.2017.04.002	
articles:20991	10.1016/j.jastp.2017.02.004	
articles:20952	10.1175/JCLI-D-16-0777.1	
technotes:556	10.5065/D69C6W4B	
articles:20973	10.1175/JCLI-D-16-0854.1	
technotes:557	10.5065/D6F18XGS	
articles:21025	10.5194/gmd-10-3207-2017	
articles:21075	10.1016/j.jastp.2017.08.032	
articles:21078	10.1175/MWR-D-16-0406.1	
articles:21079	10.1016/j.jastp.2016.12.006	
articles:21111	10.1063/1.4986211	
articles:21110	10.1175/BAMS-D-15-00301.1	
articles:21109	10.1175/BAMS-D-15-00214.1	
articles:21456	10.1175/JHM-D-16-0264.1	
articles:21457	10.1175/JHM-D-17-0056.1	
articles:21122	10.1175/JAMC-D-17-0076.1	NNX16AP28G
articles:21040	10.1175/JAS-D-17-0136.1	
articles:21076	10.1175/MWR-D-17-0061.1	
articles:21074	10.1175/JPO-D-17-0034.1	
articles:20998	10.1175/JCLI-D-16-0766.1	
articles:21042	10.1175/JAS-D-16-0314.1	
articles:21039	10.1175/JAS-D-16-0223.1	
articles:21077	10.1175/MWR-D-16-0330.1	
articles:20997	10.1175/JCLI-D-16-0202.1	
articles:21080	10.1175/MWR-D-16-0400.1	
articles:21043	10.1175/JAS-D-17-0033.1	
articles:21093	10.1175/JTECH-D-16-0218.1	
articles:21041	10.1175/JAS-D-16-0356.1	
articles:21024	10.1139/cjp-2016-0836	
articles:21206	10.1002/2017JD026933	
articles:21458	10.1038/ngeo3013	
articles:21030	10.1051/0004-6361/201628187	
articles:21458	10.1038/ngeo3013	
articles:21204	10.1002/2017JD026781	
articles:21061	10.1002/2017MS000927	
technotes:553	10.5065/D60Z721H	
articles:21062	10.1002/2017MS000993	968657
articles:20977	10.5194/acp-17-9917-2017	NNX11AH90G
articles:20976	10.5194/amt-10-3021-2017	
articles:21205	10.1002/2017JD026719	
articles:20975	10.1088/1748-9326/aa846a	
articles:20978	10.5194/amt-10-2989-2017	
articles:21019	10.1073/pnas.1708980114	
articles:20979	10.3847/1538-4357/aa830a	
articles:20980	10.3847/2041-8213/aa7fb4	
technotes:552	10.5065/D6RN36J3	
articles:21008	10.3390/atmos8080146	
articles:21007	10.1002/2016JD026346	
articles:21081	10.1002/2017JA024100	
articles:21004	10.1002/2017GL074274	DESC0012606
articles:21001	10.1002/2017GL074273	
articles:20961	10.5194/amt-10-2851-2017	
articles:21003	10.1002/2017GL074430	
articles:21174	10.1002/qj.3096	
articles:21005	10.1002/2017JD026805	
articles:21082	10.1002/2017JA023947	
articles:21053	10.1002/2016JA023339	
articles:21052	10.1002/2016JA023342	
articles:21009	10.1007/s00239-017-9806-8	
articles:21006	10.1002/2016JD025594	
articles:21002	10.1002/2017GL073701	
articles:21044	10.1007/s10652-017-9516-1	
articles:21461	10.1002/2017EA000287	
articles:21063	10.1002/2017MS000912	
articles:21083	10.1002/2017JA024304	
articles:19760	10.1016/j.renene.2017.02.052	
articles:20887	10.1016/j.eja.2016.08.006	
articles:20992	10.1145/3093338.3093343	
articles:21028	10.1175/BAMS-D-15-00308.1	
articles:20931	10.5194/hess-21-3953-2017	
articles:20956	10.1007/s00382-015-2787-7	NA13OAR4310138,OCE1243015
articles:20955	10.1007/s00382-015-2743-6	
articles:20954	10.1007/s00382-016-3389-8	
articles:21014	10.4996/fireecology.130288764	
articles:21013	10.1016/j.jastp.2017.06.014	
articles:21015	10.1175/BAMS-D-15-00259.1	
articles:20916	10.1088/1748-9326/aa7494	
articles:21027	10.1175/BAMS-D-16-0291.1	
articles:20981	10.1039/C7FD00011A	1211668
articles:21197	10.1017/jog.2017.29	
articles:21047	10.1175/MWR-D-17-0005.1	
articles:21046	10.1175/MWR-D-16-0410.1	NA15OAR4590238
articles:21045	10.1175/MWR-D-16-0259.1	
articles:20902	10.1175/JCLI-D-16-0684.1	
articles:20903	10.1175/JCLI-D-16-0785.1	
articles:21011	10.1175/JHM-D-17-0011.1	2.02E+13
articles:21012	10.1175/JAMC-D-17-0004.1	
articles:21010	10.1175/JHM-D-16-0284.1	R11AC80816
articles:21029	10.1175/JAS-D-17-0067.1	NNX14AD83G
articles:21997	10.1175/JCLI-D-15-0775.1	
articles:20982	10.5194/acp-17-9223-2017	
articles:20957	10.5194/hess-21-3915-2017	
articles:21459	10.1038/nclimate3354	
articles:21459	10.1038/nclimate3354	
articles:20985	10.1002/2017JD027218	
usclivar:100	10.5065/D6833QQP	
articles:20932	10.5194/acp-17-9081-2017	
articles:20933	10.5194/acp-17-8971-2017	
articles:20917	10.5194/amt-10-2645-2017	
articles:20962	10.1002/2017JA024396	
articles:20968	10.1002/2016MS000866	2.02E+13
articles:20983	10.1002/2017GL074117	NA11NWS4620014,R15AC00049
articles:20901	10.1126/science.aan3317	
articles:20918	10.5194/hess-21-3701-2017	N999999
articles:21318	10.1002/joc.5215	
articles:20884	10.3847/1538-4357/aa7a56	
articles:20919	10.5194/amt-10-2533-2017	NNG15HQ03C
articles:21353	10.1017/aog.2017.13	
articles:21173	10.1002/qj.3075	
articles:20964	10.1002/2017JA024314	NNX13AE15G
articles:20963	10.1002/2017JA024202	
articles:20965	10.1002/2016JA023846	
articles:20984	10.1002/2017GL073855	
articles:20937	10.1002/2017GL073406	
articles:20934	10.1002/2017GL074405	
articles:20935	10.1002/2017GL073374	
articles:20936	10.1002/2017GL073832	
articles:20966	10.1002/2017JA023966	
articles:20861	10.5194/ascmo-3-67-2017	
articles:20888	10.5194/hess-21-3525-2017	
articles:20904	10.5194/amt-10-2455-2017	
articles:20989	10.1002/2017WR021178	
articles:20889	10.5194/hess-21-3427-2017	
articles:20986	10.1002/2016JD026111	
articles:20891	10.3847/1538-4357/aa77b2	
articles:20967	10.1002/2017MS000960	DEAC3608GO28308
articles:20987	10.1002/2017JD026482	
articles:20988	10.1002/2017WR020359	
articles:20892	10.1021/acs.jpclett.7b01038	
articles:20960	10.1002/2017JD026461	
articles:20865	10.5194/acp-17-8189-2017	
articles:20866	10.1073/pnas.1701170114	
articles:19818	10.1016/j.jcp.2017.04.008	
articles:20858	10.1088/1748-9326/aa751e	
articles:19694	10.1016/j.renene.2017.02.014	
articles:20839	10.1088/1748-9326/aa7036	1211668
articles:19870	10.1007/s00382-016-3327-9	
articles:19868	10.1007/s00382-016-3342-x	
articles:19869	10.1016/j.solener.2017.04.031	
articles:19731	10.1016/j.atmosres.2017.02.013	
articles:20864	10.1016/j.quascirev.2017.04.019	
